,Stock Price,Payoff
159,80.1319004051,4.86809959493
160,72.593483888,12.406516112
161,73.9194442753,11.0805557247
162,87.2522612679,2.25226126785
163,91.8851927105,6.88519271052
164,81.0489161026,3.95108389741
165,80.3158347391,4.6841652609
166,73.8534940202,11.1465059798
167,82.9983531379,2.0016468621
168,86.2549721898,1.25497218985
169,85.5179360474,0.517936047403
170,89.319590425,4.31959042499
171,88.2555670292,3.25556702924
172,93.3082648045,8.30826480453
173,82.5142199675,2.48578003254
174,94.2051887022,9.20518870221
175,98.1794587222,13.1794587222
176,87.5441893045,2.54418930453
177,71.8092865588,13.1907134412
178,85.4524622802,0.452462280195
179,82.6745335492,2.32546645083
180,95.9226871978,10.9226871978
181,90.4016041498,5.40160414985
182,82.6826836371,2.31731636285
183,82.5194254293,2.48057457066
184,81.4017843589,3.59821564111
185,91.2464580288,6.2464580288
186,73.1820591788,11.8179408212
187,82.1612051269,2.83879487315
188,90.0767074178,5.07670741784
189,99.9768824342,14.9768824342
190,71.9710431552,13.0289568448
191,84.6627864268,0.337213573237
192,80.1163244317,4.88367556826
193,94.8017162273,9.80171622729
194,71.915374229,13.084625771
195,77.1954908158,7.80450918419
196,75.3150880325,9.68491196746
197,94.9003013749,9.90030137486
198,86.1761922484,1.17619224842
199,95.1968334416,10.1968334416
200,92.458459607,7.45845960701
201,92.3692370909,7.36923709094
202,78.9879971247,6.01200287534
203,78.6743477198,6.32565228022
204,80.2909735083,4.70902649172
205,92.6944550118,7.69445501177
206,80.4903291604,4.5096708396
207,83.5138236306,1.48617636936
208,86.6261835578,1.62618355778
209,74.4189489899,10.5810510101
210,73.1607887691,11.8392112309
211,83.9415507484,1.05844925164
212,80.8356002283,4.1643997717
213,77.9827969594,7.01720304062
214,90.1447072008,5.14470720079
215,90.6137616333,5.61376163335
216,75.3420552971,9.65794470288
217,77.7190682475,7.28093175254
218,87.2670538438,2.26705384375
219,90.1329603036,5.13296030359
220,84.1515226605,0.848477339453
221,85.1747799486,0.17477994864
222,75.3100929363,9.68990706367
223,77.2636117332,7.73638826681
224,84.5210942187,0.478905781334
225,94.9065289687,9.90652896874
226,81.4080239515,3.59197604849
227,81.9751432979,3.02485670214
228,95.7028996054,10.7028996054
229,88.9447149277,3.94471492773
230,91.1302411073,6.1302411073
231,87.224649164,2.22464916402
232,85.1842927992,0.184292799188
233,84.0878745668,0.912125433246
234,76.5974901452,8.40250985477
235,85.8971402957,0.897140295665
236,92.2969076682,7.29690766818
237,73.9054549016,11.0945450984
238,90.4038086322,5.40380863217
239,91.6525670926,6.65256709262
240,92.3735394508,7.37353945082
241,83.1407868232,1.85921317676
242,81.8416922607,3.15830773931
243,95.9353444945,10.9353444945
244,80.9783422192,4.02165778081
245,76.5121433894,8.48785661065
246,76.8912145609,8.10878543907
247,75.9154835637,9.08451643627
248,90.7202758462,5.72027584615
249,81.7936665663,3.20633343366
250,87.9669276352,2.96692763525
251,90.6937342661,5.69373426607
252,82.5282518841,2.47174811592
253,86.9517150726,1.95171507258
254,97.6158870465,12.6158870465
255,80.7960642507,4.20393574928
256,94.1166065396,9.11660653962
257,103.272223958,18.2722239579
258,74.9513083313,10.0486916687
259,80.0681524886,4.93184751142
260,83.4798734505,1.52012654952
261,76.6556974886,8.34430251135
262,80.4672873247,4.53271267526
263,75.1799335044,9.82006649559
264,79.2554407985,5.7445592015
265,70.1013919415,14.8986080585
266,66.0310940677,18.9689059323
267,90.7239457549,5.7239457549
268,87.9753674559,2.97536745593
269,84.6926881894,0.307311810564
270,80.7211915762,4.27880842382
271,83.4101432267,1.58985677335
272,86.139160281,1.13916028103
273,92.3402643735,7.34026437352
274,80.6440404115,4.35595958847
275,77.928358831,7.07164116903
276,75.2227992829,9.7772007171
277,108.887929724,23.8879297239
278,80.5879130946,4.41208690544
279,93.8551204355,8.85512043552
280,74.4653512058,10.5346487942
281,83.0756137553,1.92438624469
282,99.558846471,14.558846471
283,85.788508694,0.788508694007
284,84.8428393189,0.157160681054
285,68.3238684985,16.6761315015
286,80.2575520923,4.74244790769
287,76.8809053088,8.11909469122
288,91.1357113188,6.13571131876
289,81.9951985268,3.00480147319
290,77.4181697502,7.58183024976
291,105.048853988,20.0488539876
292,78.2577394215,6.74226057852
293,92.9966541735,7.99665417348
294,97.6851408386,12.6851408386
295,77.0840100753,7.9159899247
296,73.1477452212,11.8522547788
297,67.9202885547,17.0797114453
298,84.3433844701,0.656615529944
299,82.9697753199,2.0302246801
300,95.5450928698,10.5450928698
301,80.0973667604,4.90263323962
302,70.5872803751,14.4127196249
303,117.174288353,32.1742883528
304,82.7130769519,2.28692304806
305,90.255731207,5.25573120705
306,89.7216378611,4.72163786107
307,89.0487419769,4.04874197693
308,82.6048528165,2.39514718355
309,95.4829536392,10.4829536392
310,72.7301579766,12.2698420234
311,82.5033377878,2.49666221215
312,97.7422776676,12.7422776676
313,87.7966535404,2.79665354037
314,71.9610414691,13.0389585309
315,84.4781300519,0.521869948077
316,93.3873726879,8.38737268792
317,95.9201598975,10.9201598975
318,87.4879864367,2.48798643674
319,85.832399486,0.832399486033
320,78.6246686571,6.37533134294
321,89.935749787,4.93574978701
322,97.934661531,12.934661531
323,82.8412193908,2.1587806092
324,101.753908823,16.753908823
325,72.3147267032,12.6852732968
326,85.5299568031,0.529956803092
327,78.8361892879,6.16381071207
328,78.0550583892,6.94494161084
329,89.9953837666,4.99538376661
330,86.5851036661,1.58510366613
331,102.338742813,17.3387428125
332,91.5644447236,6.56444472357
333,79.2275504754,5.77244952464
334,77.916486981,7.08351301901
335,86.2925677434,1.29256774343
336,91.3913859969,6.39138599687
337,78.2673935143,6.73260648566
338,84.419737011,0.580262989018
339,84.3225142023,0.677485797694
340,92.4679411257,7.46794112568
341,78.7378247318,6.26217526825
342,80.8654593736,4.13454062637
343,94.9031946646,9.90319466464
344,81.0890095795,3.91099042049
345,84.4565636438,0.543436356168
346,92.3060530358,7.30605303578
347,84.0394032673,0.960596732674
348,92.2612449538,7.2612449538
349,73.4417785745,11.5582214255
350,84.7982670488,0.2017329512
351,83.5809772252,1.41902277477
352,77.4995080227,7.5004919773
353,82.5101977902,2.48980220979
354,79.9909131158,5.00908688422
355,80.6913941076,4.3086058924
356,87.83692629,2.83692629001
357,96.9114317022,11.9114317022
358,85.9065453583,0.906545358267
359,94.6814271494,9.68142714936
360,83.9581440759,1.04185592412
361,88.9526840496,3.95268404957
362,84.6111647918,0.388835208166
363,89.6371407802,4.63714078025
364,80.2482518855,4.7517481145
365,79.088474773,5.91152522704
366,91.9443553067,6.94435530667
367,86.1847765124,1.18477651238
368,78.7954761352,6.20452386475
369,75.6562255091,9.34377449089
370,78.9284511518,6.07154884822
371,85.0824828171,0.0824828171368
372,78.1708637334,6.82913626659
373,91.6757521133,6.67575211331
374,81.2370328237,3.76296717626
375,82.3947837439,2.60521625613
376,80.7844305293,4.21556947071
377,88.9974674638,3.99746746383
378,66.005500067,18.994499933
379,78.9937158759,6.00628412413
380,69.7233481912,15.2766518088
381,77.4812561252,7.51874387483
382,85.8708744568,0.870874456754
383,75.8320942683,9.16790573165
384,84.9631459251,0.0368540749251
385,84.2812840463,0.718715953728
386,79.2879170247,5.71208297525
387,99.414128647,14.414128647
388,77.6182445,7.38175550004
389,75.7844918377,9.21550816229
390,78.9221999201,6.07780007989
391,81.8499583078,3.15004169223
392,84.2325153031,0.76748469691
393,81.775407223,3.22459277701
394,97.6964199424,12.6964199424
395,77.4989612335,7.50103876653
396,104.39689124,19.3968912401
397,84.9300227613,0.0699772387122
398,77.1085205828,7.89147941721
399,95.1709422277,10.1709422277
400,67.3723938349,17.6276061651
401,76.7226840013,8.27731599875
402,96.7677333173,11.7677333173
403,89.6194435729,4.61944357286
404,73.7429021515,11.2570978485
405,83.1265319216,1.87346807837
406,102.278183946,17.2781839461
407,77.4221017885,7.57789821154
408,76.4354812035,8.56451879653
409,85.095343883,0.0953438830306
410,74.5626558743,10.4373441257
411,84.1481616274,0.851838372563
412,82.216715367,2.78328463296
413,74.5011333102,10.4988666898
414,80.9047214572,4.09527854284
415,83.3616114409,1.63838855907
416,82.8155347389,2.18446526112
417,91.5040723947,6.50407239467
418,91.6194050949,6.61940509489
419,83.6397962009,1.3602037991
420,94.6063004494,9.6063004494
421,100.723195166,15.7231951664
422,76.9516977043,8.0483022957
423,81.2221417447,3.77785825528
424,94.4049514036,9.40495140357
425,71.9075957635,13.0924042365
426,77.0755704925,7.92442950749
427,83.2627863187,1.7372136813
428,85.2213905225,0.221390522516
429,93.2065790433,8.2065790433
430,83.1626888394,1.83731116056
431,88.1627733738,3.16277337378
432,74.7221396819,10.2778603181
433,90.4034948279,5.40349482789
434,93.8510535925,8.85105359253
435,90.5395575818,5.53955758182
436,95.2909661001,10.2909661001
437,79.663439712,5.33656028798
438,89.8413840008,4.84138400075
439,85.9684492133,0.968449213317
440,90.9553623234,5.95536232343
441,76.4487160709,8.55128392912
442,80.2360963336,4.76390366641
443,83.4045548624,1.59544513759
444,77.9909190734,7.00908092664
445,72.6142524768,12.3857475232
446,96.03080269,11.03080269
447,91.7779159709,6.77791597089
448,84.6972932045,0.302706795527
449,89.2575092961,4.25750929609
450,90.8909494978,5.89094949782
451,85.5663328949,0.566332894904
452,90.3555992428,5.35559924283
453,73.336877648,11.663122352
454,79.7297436746,5.27025632542
455,85.2127534615,0.212753461499
456,82.0523334609,2.94766653914
457,71.8579846449,13.1420153551
458,84.0897419999,0.910258000131
459,83.5086030651,1.49139693489
460,87.5357412458,2.53574124585
461,70.0122101667,14.9877898333
462,89.9976324688,4.99763246883
463,76.2108092577,8.78919074233
464,94.5666468194,9.56664681945
465,89.8777338126,4.8777338126
466,81.7080516598,3.2919483402
467,78.7833630988,6.21663690121
468,100.376055393,15.376055393
469,84.8153379764,0.184662023615
470,78.1295165964,6.87048340363
471,93.7777075243,8.77770752432
472,82.0114438787,2.9885561213
473,101.244389104,16.2443891039
474,78.6351732976,6.36482670243
475,87.8243962561,2.8243962561
476,77.3334851813,7.66651481867
477,82.2827070675,2.71729293249
478,78.6281873926,6.37181260741
479,87.3867291467,2.38672914666
480,90.0269715592,5.02697155919
481,82.6714690553,2.32853094475
482,79.7143879912,5.28561200879
483,69.5863573956,15.4136426044
484,95.1308995852,10.1308995852
485,83.0099910929,1.99000890705
486,89.6428965554,4.64289655544
487,95.5961712796,10.5961712796
488,82.1416983632,2.85830163682
489,79.4453057443,5.55469425573
490,78.3491268559,6.6508731441
491,82.8536124774,2.14638752258
492,73.3282251169,11.6717748831
493,93.1370194107,8.13701941069
494,86.4938998552,1.49389985525
495,105.33148082,20.3314808198
496,87.5909024518,2.59090245181
497,85.0096179456,0.00961794556248
498,83.4428851638,1.55711483621
499,79.7509685762,5.24903142377
500,64.1709368105,20.8290631895
501,77.7180135358,7.28198646419
502,89.1276451165,4.12764511653
503,81.1331008315,3.86689916849
504,94.6113633627,9.61136336273
505,89.4418963982,4.44189639817
506,79.3566086415,5.64339135847
507,91.7232497105,6.72324971052
508,92.4635322361,7.46353223606
509,94.2068101768,9.20681017679
510,83.1254090148,1.87459098517
511,90.058096941,5.05809694104
512,89.9565326181,4.95653261809
513,77.608841358,7.39115864197
514,75.6652243898,9.33477561016
515,78.9896454309,6.01035456912
516,87.4240358749,2.42403587486
517,74.7047973871,10.2952026129
518,81.0126220323,3.98737796773
519,84.2271895427,0.772810457319
520,91.0210198253,6.02101982534
521,83.2987350171,1.70126498287
522,86.1297489552,1.12974895524
523,95.1410528521,10.1410528521
524,75.3011112024,9.69888879758
525,65.4519476676,19.5480523324
526,81.4662236932,3.53377630683
527,84.1643740353,0.835625964662
528,67.7749052446,17.2250947554
529,87.6105529089,2.61055290893
530,86.8561409189,1.85614091893
531,83.5622149777,1.4377850223
532,80.9575914704,4.04240852957
533,88.7973975786,3.79739757865
534,79.2654081365,5.73459186354
535,90.6916172044,5.6916172044
536,79.6202283167,5.37977168334
537,82.7070117922,2.29298820777
538,80.7528528735,4.2471471265
539,75.2255356732,9.77446432679
540,97.6939886923,12.6939886923
541,82.8486269856,2.15137301436
542,95.7811813944,10.7811813944
543,91.6842472688,6.68424726876
544,87.0438039866,2.04380398661
545,96.5517117684,11.5517117684
546,85.8056664921,0.805666492079
547,77.8342129074,7.16578709257
548,85.996480574,0.99648057399
549,77.7478728608,7.25212713915
550,81.0185355911,3.98146440889
551,83.3113572814,1.68864271861
552,67.355536987,17.644463013
553,89.521784343,4.52178434298
554,99.1094522365,14.1094522365
555,85.5536255679,0.553625567851
556,77.7007589125,7.29924108747
557,73.7275378806,11.2724621194
558,101.656999806,16.6569998062
559,74.9073655366,10.0926344634
560,82.5406779758,2.45932202416
561,79.5669765246,5.43302347542
562,81.6554854706,3.34451452942
563,91.0163806064,6.01638060637
564,71.4632546939,13.5367453061
565,82.6321196278,2.36788037216
566,89.6678631644,4.66786316443
567,89.9190214444,4.91902144444
568,89.2533371921,4.25333719213
569,82.953644744,2.04635525602
570,76.4036188283,8.59638117165
571,81.9351170635,3.06488293651
572,87.6025844216,2.60258442163
573,84.1685049433,0.831495056671
574,77.9121797057,7.08782029429
575,78.8985047944,6.10149520557
576,64.5092550704,20.4907449296
577,71.8756255934,13.1243744066
578,89.3810180976,4.38101809763
579,90.4358267869,5.43582678692
580,91.4249496494,6.42494964942
581,75.8498706258,9.15012937422
582,85.3282360275,0.328236027539
583,87.9693587881,2.96935878815
584,77.3896200355,7.61037996445
585,80.7404350833,4.25956491665
586,89.3874226118,4.38742261185
587,96.1087214709,11.1087214709
588,81.8180992662,3.1819007338
589,92.5463412351,7.54634123508
590,83.5451209775,1.45487902248
591,75.248325495,9.75167450501
592,80.078723229,4.92127677098
593,83.5104634147,1.48953658533
594,82.7284757532,2.27152424683
595,86.1552204666,1.15522046656
596,88.7531104823,3.75311048231
597,77.7491879088,7.25081209117
598,103.013822014,18.0138220141
599,78.0509550353,6.94904496471
600,90.1149010361,5.11490103614
601,84.5111211411,0.488878858872
602,101.895353323,16.8953533232
603,87.5128056485,2.51280564852
604,86.6081934687,1.60819346871
605,90.259753923,5.25975392301
606,84.7327216874,0.267278312614
607,78.8053974551,6.19460254491
608,71.4175702317,13.5824297683
609,81.5757830742,3.42421692577
610,74.4039644515,10.5960355485
611,86.5764837816,1.57648378156
612,96.1800940297,11.1800940297
613,93.9063898075,8.90638980751
614,91.2424044998,6.2424044998
615,95.2027432858,10.2027432858
616,83.3596620022,1.64033799785
617,79.0637776289,5.93622237114
618,74.7356976526,10.2643023474
619,88.5692232065,3.56922320651
620,89.7356588037,4.73565880371
621,83.3249953513,1.67500464871
622,104.624175764,19.6241757645
623,73.1874713496,11.8125286504
624,89.5441940207,4.54419402073
625,86.7867504275,1.78675042746
626,86.079714976,1.07971497599
627,82.5419069903,2.4580930097
628,89.4664378727,4.46643787274
629,80.4658158196,4.53418418045
630,78.3485304905,6.65146950948
631,90.2773335858,5.27733358575
632,75.2600912807,9.73990871931
633,79.2780807138,5.72191928624
634,87.3074442396,2.30744423963
635,75.080764033,9.91923596705
636,78.8671220458,6.13287795417
637,82.3148886185,2.68511138149
638,75.9216227085,9.07837729153
639,82.9475130989,2.05248690112
640,91.9761849382,6.97618493823
641,89.0725747031,4.07257470309
642,96.6346358443,11.6346358443
643,83.3115138615,1.68848613847
644,97.960013061,12.960013061
645,82.1677490066,2.8322509934
646,91.732913442,6.73291344198
647,78.3321211068,6.66787889319
648,94.1544921522,9.15449215215
649,82.1543769774,2.84562302258
650,64.3151308602,20.6848691398
651,90.3822421529,5.38224215287
652,84.9825743561,0.0174256438862
653,94.1777669442,9.17776694424
654,85.338872305,0.338872304969
655,86.5064024617,1.50640246175
656,84.260558643,0.739441356961
657,72.7180260503,12.2819739497
658,77.0203013439,7.97969865614
659,89.4897162505,4.48971625051
660,86.5272343651,1.52723436508
661,74.8324399343,10.1675600657
662,102.186620541,17.1866205415
663,95.1887032183,10.1887032183
664,78.7796428847,6.22035711534
665,84.1877901758,0.812209824161
666,79.1399897048,5.8600102952
667,78.387073876,6.61292612399
668,74.3357716101,10.6642283899
669,88.8752048085,3.87520480847
670,78.8264559763,6.17354402367
671,84.9301284941,0.0698715059012
672,75.1032713871,9.89672861294
673,80.4825217719,4.5174782281
674,89.1016768014,4.10167680141
675,82.5621325437,2.43786745629
676,89.3880420238,4.38804202377
677,76.3498905135,8.65010948649
678,71.8241539807,13.1758460193
679,101.731879808,16.7318798084
680,107.574079749,22.5740797487
681,81.4376917075,3.56230829251
682,84.4285323114,0.571467688642
683,80.1501387379,4.84986126212
684,88.9861522298,3.98615222981
685,91.1265515046,6.12655150461
686,84.996883037,0.00311696299541
687,71.1202670767,13.8797329233
688,72.4839641151,12.5160358849
689,76.4369878578,8.56301214216
690,91.913041611,6.91304161103
691,80.4181726477,4.58182735231
692,77.2421581354,7.75784186459
693,77.2680965424,7.73190345758
694,76.1009466916,8.89905330836
695,68.0183994788,16.9816005212
696,83.5500994522,1.44990054779
697,80.3200440686,4.67995593136
698,87.5651604564,2.56516045637
699,90.6243099522,5.62430995224
700,75.3115223393,9.68847766072
701,86.3704170741,1.37041707406
702,91.6220782035,6.62207820345
703,79.5402803195,5.45971968055
704,93.2174017145,8.21740171446
705,78.1120385095,6.88796149051
706,86.3132084635,1.3132084635
707,80.8769519376,4.12304806236
708,86.8874993215,1.88749932152
709,96.4725429066,11.4725429066
710,86.0337549647,1.03375496474
711,77.7738987862,7.22610121379
712,77.9043916122,7.09560838783
713,101.204830858,16.2048308578
714,83.3945132481,1.60548675185
715,79.9429048509,5.05709514914
716,78.7389350282,6.26106497181
717,86.4732998982,1.47329989824
718,83.4128256374,1.58717436258
719,71.6546102568,13.3453897432
720,91.9579111583,6.95791115832
721,91.2058218282,6.20582182821
722,90.5020893219,5.50208932192
723,78.4875963071,6.51240369289
724,102.209235473,17.2092354729
725,85.8197726851,0.819772685074
726,79.5015672338,5.49843276621
727,73.3537611307,11.6462388693
728,85.8911090961,0.891109096093
729,82.5301215911,2.46987840891
730,78.8882813649,6.11171863509
731,111.36043235,26.3604323502
732,83.4659748288,1.53402517121
733,86.1613937372,1.16139373724
734,78.8739233184,6.12607668157
735,104.956048126,19.9560481264
736,88.8652397405,3.86523974046
737,69.5702563597,15.4297436403
738,86.5289939383,1.52899393827
739,83.458961753,1.54103824703
740,73.9445987536,11.0554012464
741,79.0517558514,5.94824414861
742,85.0734367063,0.073436706253
743,83.9486595057,1.05134049433
744,87.5581392095,2.55813920946
745,85.5427230077,0.542723007665
746,72.6635281514,12.3364718486
747,100.043056824,15.0430568239
748,87.3049310705,2.30493107049
749,85.8921782623,0.892178262345
750,80.6082926967,4.39170730326
751,84.8898550619,0.11014493814
752,77.5413007681,7.45869923194
753,78.4045829931,6.59541700694
754,84.855890606,0.144109394032
755,80.5041834166,4.49581658343
756,96.6204801826,11.6204801826
757,81.3160403053,3.68395969468
758,97.6601092603,12.6601092603
759,73.4312884555,11.5687115445
760,85.1256941351,0.12569413514
761,97.6235924572,12.6235924572
762,76.3497622504,8.65023774959
763,107.588285004,22.5882850037
764,102.982741085,17.9827410851
765,97.0660208131,12.0660208131
766,81.1571999645,3.84280003553
767,93.8143724594,8.8143724594
768,77.9902623167,7.00973768327
769,97.200733027,12.200733027
770,96.1094130778,11.1094130778
771,88.8252200387,3.82522003868
772,90.7869900827,5.78699008271
773,75.5008088821,9.49919111791
774,79.4580333597,5.54196664031
775,75.5412145798,9.45878542018
776,84.2476144617,0.75238553832
777,87.2174807218,2.21748072176
778,94.5153777002,9.51537770018
779,82.1621496523,2.83785034765
780,80.8009651595,4.19903484049
781,89.1086612043,4.10866120427
782,86.5812981326,1.58129813258
783,81.5232455531,3.47675444689
784,87.9785625954,2.97856259536
785,90.0469818543,5.04698185434
786,71.8528367515,13.1471632485
787,74.2828056989,10.7171943011
788,88.5187967555,3.51879675555
789,83.8472973059,1.15270269406
790,71.1048545274,13.8951454726
791,80.0416195915,4.95838040851
792,100.120027356,15.1200273564
793,80.3803482374,4.6196517626
794,79.3213999961,5.67860000392
795,97.428622956,12.428622956
796,83.7693712655,1.23062873446
797,87.9643336119,2.96433361189
798,98.6041811398,13.6041811398
799,69.6931803767,15.3068196233
800,83.1555002984,1.84449970159
801,81.9166095943,3.08339040573
802,70.2833306686,14.7166693314
803,83.6479402219,1.35205977814
804,84.5171475259,0.482852474119
805,67.4606926742,17.5393073258
806,76.9865448988,8.0134551012
807,84.2707277008,0.729272299196
808,83.9509746985,1.04902530148
809,81.392800793,3.60719920698
810,86.844915137,1.84491513703
811,80.7537474434,4.24625255661
812,87.5622092128,2.56220921282
813,71.9940306942,13.0059693058
814,100.179140805,15.1791408052
815,99.2893405195,14.2893405195
816,80.9658521903,4.03414780972
817,87.7865083686,2.78650836857
818,95.582850249,10.582850249
819,88.8198293612,3.8198293612
820,70.7875399535,14.2124600465
821,85.9001133221,0.900113322061
822,83.3785043743,1.6214956257
823,80.9185255776,4.08147442238
824,82.2920863991,2.70791360089
825,84.8688016192,0.131198380759
826,78.8186525963,6.18134740366
827,88.2625857915,3.26258579155
828,100.418022062,15.4180220621
829,88.5038078073,3.50380780733
830,76.8219515043,8.17804849568
831,72.8943160156,12.1056839844
832,74.9532191997,10.0467808003
833,87.8188769361,2.81887693611
834,77.029837285,7.97016271499
835,88.0886824109,3.08868241094
836,79.6013717187,5.39862828134
837,87.3947465781,2.39474657809
838,78.2774969301,6.72250306988
839,79.3974437923,5.60255620772
840,89.6826796152,4.68267961522
841,85.3484756186,0.348475618645
842,87.910015959,2.91001595898
843,76.29676686,8.70323313999
844,69.3449191654,15.6550808346
845,96.8695799838,11.8695799838
846,80.7175648369,4.28243516312
847,91.7017559784,6.7017559784
848,84.8516537091,0.148346290853
849,84.3170395916,0.68296040843
850,83.9719275505,1.02807244946
851,85.5475253179,0.54752531788
852,78.6031560447,6.39684395534
853,96.7189570303,11.7189570303
854,75.3139441395,9.68605586054
855,77.2206642649,7.77933573509
856,78.036544756,6.963455244
857,86.3405407855,1.34054078554
858,98.7912527973,13.7912527973
859,85.6882700726,0.688270072619
860,86.4624813738,1.46248137377
861,77.0656748192,7.93432518084
862,91.1378057525,6.13780575252
863,81.1939751205,3.80602487947
864,78.8067818968,6.19321810323
865,104.052402892,19.0524028919
866,77.4611359123,7.5388640877
867,88.2443223816,3.24432238159
868,93.9828793544,8.98287935439
869,81.9752812239,3.02471877606
870,81.8587811734,3.1412188266
871,89.7778567934,4.77785679335
872,93.486010215,8.48601021504
873,78.8685699471,6.1314300529
874,81.5119439634,3.48805603661
875,82.8787256196,2.12127438039
876,84.2761022304,0.72389776955
877,88.4004009608,3.4004009608
878,91.9518231848,6.95182318481
879,78.3711887405,6.62881125952
880,72.3223042004,12.6776957996
